0.14449293911457062,0.06028911471366882,0.36168694496154785,0.15891535580158234,0.319396436214447,0.03886251896619797,-0.01983669586479664,0.16512684524059296,0.009690510109066963,0.027790602296590805,0.08460375666618347,0.09037420153617859,0.4451841413974762,0.4084460437297821,0.5025893449783325,0.3410794138908386,-0.0395815409719944,0.20999091863632202,0.19979596138000488,-0.09248946607112885,0.29412320256233215,0.05421370640397072,0.2777150869369507,0.21924953162670135,0.3559466302394867,0.2957860231399536,0.10477258265018463,0.14995266497135162,0.2824424207210541,-0.024112213402986526,0.16748717427253723,0.41584911942481995,0.3399161100387573,0.18043841421604156,-0.11413131654262543,0.04473433643579483,0.16985276341438293,0.39368608593940735,0.06745195388793945,0.029175881296396255,-0.01947914808988571,0.09866832196712494,0.584875226020813,-0.11649015545845032,0.5200383067131042,0.5012373924255371,-0.034380145370960236,0.1066790223121643,0.33151301741600037,0.004118246491998434,0.130543515086174,0.04702594131231308,0.47406595945358276,0.13615143299102783,0.35736602544784546,0.2601108253002167,0.11390659213066101,0.07533695548772812,0.29348045587539673,0.2330911010503769,0.021227948367595673,0.18063388764858246,-0.07702383399009705,0.15401360392570496,0.33359575271606445,0.31436440348625183,0.18483862280845642,0.041345663368701935,-0.07091852277517319,-0.006430670619010925,0.01619928702712059,0.26723599433898926,0.3538302183151245,0.08037170767784119,0.20563839375972748,0.07552032172679901,-0.03941589221358299,0.06350237876176834,0.02395395189523697,0.15544751286506653,0.20606334507465363,-0.10024138540029526,0.02626727521419525,0.008350919932126999,-0.011734791100025177,-0.0051747895777225494,-0.030669905245304108,0.03540487587451935,0.304336816072464,0.08104917407035828,0.2151312530040741,0.4541945159435272,0.3294351100921631,0.4151346683502197,0.14953137934207916,0.3888099491596222,0.046455807983875275,0.44588375091552734,0.240066796541214,0.16079172492027283,0.7146137356758118,0.4208715558052063,0.11640225350856781,0.16209708154201508,0.09461373090744019,0.059844885021448135,0.0762423425912857,0.08188474923372269,0.5238922834396362,-0.058265432715415955,0.14650481939315796,0.2616792321205139,-0.06740516424179077,0.31748756766319275,0.3507591485977173,0.32232052087783813,0.3340495824813843,0.08719411492347717,0.1918771117925644,-0.084056057035923,0.07204659283161163,0.525027871131897,0.006743863224983215,0.1469840109348297,-0.0021867938339710236,-0.06332278251647949,-0.03945668041706085,0.06313005089759827,0.11866806447505951,-0.01211532298475504,-0.05752066895365715,0.2469475120306015,0.19801877439022064,0.135344460606575,0.10896937549114227,0.009520851075649261,-0.019414037466049194,0.11806420981884003,0.23018653690814972,0.0026691704988479614,-0.06917549669742584,0.26782840490341187,0.02677616849541664,0.14722740650177002,0.04642798751592636,0.018715426325798035,-0.024981103837490082,0.43314456939697266,-0.022089237347245216,0.1175958588719368,0.21249155700206757,0.39131274819374084,0.3117855191230774,0.033928997814655304,-0.01257973164319992,0.16889716684818268,0.4904612600803375,0.23091433942317963,0.1892836093902588,-0.009904753416776657,0.082758828997612,0.007475849241018295,0.05719595402479172,0.0002516887034289539,0.16393409669399261,0.3663679361343384,0.4029570519924164,0.17707610130310059,0.04602053761482239,0.18646329641342163,0.14763948321342468,0.49962687492370605,0.010373054072260857,0.1637551486492157,0.18750479817390442,0.07015581429004669,-0.04921545833349228,0.21589729189872742,0.03460659831762314,0.037265777587890625,0.015735195949673653,-0.049209702759981155,0.08695069700479507,0.034097567200660706,0.06388402730226517,0.016976114362478256,0.08767109364271164,0.16748297214508057,0.11829116195440292,0.039911456406116486,0.046951647847890854,0.10120122134685516,-0.010423585772514343,0.19144701957702637,-0.02888485975563526,0.04179373383522034,-0.031561270356178284,0.20165199041366577,0.15019790828227997,-0.0004383772611618042,0.21563485264778137,0.39953166246414185,0.199897900223732,0.08277832716703415,0.14514906704425812,0.3238917291164398,0.1438220739364624,0.23003306984901428,0.20332621037960052,0.07061666250228882,-0.034083738923072815,0.10087861120700836,0.058040451258420944,0.006536133587360382,0.23179654777050018,0.4575003385543823,0.6384713649749756,-0.07653547823429108,0.05031615495681763,0.045186109840869904,0.07206264138221741,-0.03810497373342514,0.10909441858530045,0.1527632772922516,0.00718839094042778,0.19778010249137878,0.07553090155124664,0.4375072419643402,0.282522976398468,0.10209953039884567,0.12480401992797852,0.33072155714035034,0.18055447936058044,0.05613454431295395,0.2412678301334381,0.20266740024089813,0.12011713534593582,0.016788695007562637,0.13676640391349792,-0.04059387743473053,0.588523268699646,0.2626059651374817,-0.049821000546216965,0.6207972168922424,0.03524741530418396,0.006564946845173836,-0.06162057816982269,0.394342839717865,0.21541664004325867,-0.10869616270065308,0.008442498743534088,0.37419936060905457,0.18623444437980652,0.11767580360174179,0.09939458966255188,0.018146367743611336,0.18633794784545898,0.33054396510124207,-0.0819927379488945,0.23156443238258362,0.02788149192929268,0.45539557933807373,-0.013744338415563107,0.1855679452419281,0.6503459215164185,0.33447951078414917,-0.03671800717711449,0.02466782182455063,0.20092399418354034,0.5038106441497803,0.37375199794769287,0.14827927947044373,0.17611968517303467,0.1807214319705963,0.1086682379245758,-0.03773787245154381,0.4976038336753845,0.09971871972084045,-0.052742861211299896,0.15174204111099243,0.009146135300397873,0.2739703953266144,-0.07260680198669434,0.6073715686798096,0.23785176873207092,0.0686299055814743,0.0035179778933525085,0.08444961160421371,0.09417136758565903,-0.03737131506204605,-0.07878834009170532,0.31716182827949524,-0.026302054524421692,0.1356235295534134,0.20625115931034088,0.31906858086586,-0.08624862879514694,0.08623524755239487,0.3635992407798767,0.15027472376823425,-0.11993015557527542,0.5744494795799255,0.24050351977348328,0.09552385658025742,0.4785974621772766,0.005441710352897644,0.5662934184074402,0.31618809700012207,0.03431428223848343,0.24618148803710938,0.09522853791713715,0.06866025924682617,-0.09605995565652847,0.08357423543930054,0.3233264982700348,-0.011655293405056,0.2321477085351944,0.005682235583662987,0.4297259449958801,0.23019924759864807,0.11918467283248901,0.22604705393314362,0.43194815516471863,0.12185653299093246,0.0022580232471227646,-0.004198137670755386,0.11722411215305328,0.42107954621315,0.3507803976535797,0.5853323936462402,0.1656353771686554,0.03527159243822098,0.27379530668258667,-0.02067178301513195,-0.08113276958465576,0.25690391659736633,0.07155239582061768,0.2475842982530594,-0.022433418780565262,0.022255439311265945,-0.04630839079618454,0.09418052434921265,0.37743300199508667,-0.07933474332094193,0.0868925154209137,0.07344231754541397,0.06537996232509613,0.005753695964813232,-0.05889524519443512,0.004134088754653931,0.09931989014148712,0.3123624324798584,0.026857245713472366,0.2141132950782776,-0.02680385857820511,0.05884627252817154,0.46996429562568665,0.09936727583408356,0.2466042935848236,-0.05391167104244232,0.062466464936733246,0.5835037231445312,-0.09740418195724487,0.4265190362930298,0.5626705884933472,0.1107686460018158,0.2984219193458557,0.0622730515897274,0.12039927393198013,0.16773086786270142,-0.044098347425460815,0.17563354969024658,0.027798738330602646,-0.05431497097015381,-0.07238251715898514,0.08033723384141922,0.04936884343624115,0.11812365800142288,0.42241522669792175,0.026122480630874634,0.17525534331798553,0.03633468225598335,0.17342562973499298,0.1717061996459961,0.1322266161441803,0.04357633739709854,0.2034168541431427,-0.011371005326509476,0.3648715615272522,0.03349494934082031,-0.011724159121513367,0.04773901775479317,-0.010789253748953342,-0.07030943036079407,0.5900139808654785,0.6224567294120789,0.09367872774600983,-0.010308392345905304,0.5887788534164429,0.03105936199426651,0.3981229364871979,0.10861531645059586,0.19837653636932373,0.14187638461589813,0.2939375042915344,-0.019989226013422012,0.24288970232009888,0.20504868030548096,0.04256049543619156,0.3880753219127655,0.24240316450595856,0.2676922678947449,-0.0407458133995533,0.03773479536175728,0.02261200360953808,0.2901708483695984,-0.00992757361382246,0.2047700583934784,0.1642788052558899,0.24178116023540497,0.331484317779541,-0.02901865914463997,0.304266095161438,0.1362772434949875,0.12703953683376312,0.08851344883441925,0.01615443453192711,-0.012768737971782684,0.33577466011047363,0.043481774628162384,0.23077590763568878,0.07559027522802353,0.03241591528058052,-0.05691094323992729,0.13066986203193665,0.00450776144862175,0.12736211717128754,0.097409188747406,0.29187723994255066,0.014012867584824562,0.06459705531597137,0.12849712371826172,0.12174323946237564,0.05628768354654312,-0.013626370579004288,0.3379870355129242,0.009769614785909653,0.09167805314064026,0.006218388676643372,-0.048903606832027435,0.07770717144012451,0.12161107361316681,0.2605413496494293,0.2750245928764343,0.35914742946624756,-0.017853068187832832,0.23916912078857422,0.02872195839881897,0.01369163766503334,0.1705155074596405,0.07719387114048004,0.043964676558971405,0.18063649535179138,0.005106605123728514,0.5131899118423462,0.09618726372718811,0.08339018374681473,0.11361035704612732,-0.009850773960351944,0.06800525635480881,0.23519960045814514,-0.01867854967713356,-0.02878708206117153,0.5454193353652954,-0.011938280425965786,-0.06534022092819214,0.09205714613199234,0.35120224952697754,0.017388757318258286,0.004988027736544609,0.14756405353546143,0.16117282211780548,0.1882946640253067,-0.07407362014055252,0.1394008845090866,0.3429909646511078,0.27007707953453064,0.3100787103176117,0.10372626781463623,0.012962116859853268,-0.0298461876809597,0.08973856270313263,0.06333958357572556,0.27186810970306396,0.1400463879108429,-0.007509166374802589,0.06470206379890442,0.2338884025812149,0.5128689408302307,0.09749065339565277,0.13817128539085388,0.359244167804718,0.7045804858207703,0.43228501081466675,0.4064124524593353,0.21008701622486115,-0.06523145735263824,0.254555344581604,0.16007360816001892,0.34310096502304077,0.043696675449609756,0.3171710968017578,0.11931345611810684,0.04908331483602524,0.06854575127363205,0.5018126964569092,0.12226352095603943,0.010773083195090294,-0.013398313894867897,0.03391528129577637,0.06984701752662659,0.17453664541244507,-0.017254868522286415,0.34458333253860474,-0.021594496443867683,0.5027889609336853,0.1978488266468048,-0.057310741394758224,-0.0037737563252449036,0.2662673890590668,0.26895222067832947,0.23690754175186157,0.0038781878538429737,0.20442213118076324,0.3687112629413605,0.10316671431064606,0.15501107275485992,0.19624751806259155,0.3255007565021515,0.36707979440689087,0.49999937415122986,-0.06032435595989227,0.29242613911628723,0.01637166365981102,0.06829364597797394,0.1781337410211563,-0.026499971747398376,0.07965093851089478,0.09575558453798294,0.0810365080833435,0.12524062395095825,0.06191440671682358,0.06519570201635361,0.14133217930793762,0.2000700831413269,0.0374128520488739,-0.00790790468454361,0.10319145768880844,0.08057807385921478,0.14695560932159424,0.149915412068367,0.25414490699768066,0.3711305260658264,0.0757698118686676,0.08431591838598251,0.5139200091362,0.07465316355228424,0.21768197417259216,0.23136846721172333,0.07149442285299301,0.6020139455795288,0.015558863058686256,0.25433748960494995,0.12276770174503326,0.021086838096380234,0.008494868874549866,0.2844337224960327,0.3778376281261444,0.5174540877342224,0.39399415254592896,0.1949162632226944,0.3633177876472473,-0.04252292588353157,0.43739908933639526,-0.017186177894473076,0.2855722904205322,0.1420164406299591,-0.04599565640091896,0.39768847823143005,0.1344367116689682,0.06813005357980728,0.06851984560489655,0.39886802434921265,0.044153813272714615,-0.005257482174783945,0.5590409636497498,0.23965729773044586,0.32861047983169556,0.29722094535827637,-0.019739024341106415,0.14308753609657288,0.054688919335603714,0.11309589445590973,0.41139668226242065,0.42293137311935425,0.18331962823867798,-0.027869433164596558,0.0655408427119255,0.01941397413611412,0.18360812962055206,0.03221931681036949,0.14279671013355255,0.26621726155281067,-0.03126313164830208,0.657418966293335,-0.033299848437309265,0.16320088505744934,0.08344782888889313,0.26169353723526,0.11307264864444733,0.018139969557523727,-0.04553726315498352,0.19202731549739838,0.015543499030172825,0.15566615760326385,0.2057826966047287,-0.01803813874721527,0.007742282003164291,-0.06284225732088089,0.23494459688663483,-0.06120007485151291,0.2727609872817993,0.07287777960300446,0.39760905504226685,0.4369281828403473,0.06818865984678268,0.10440849512815475,0.11065073311328888,-0.061998091638088226,-0.002687872853130102,0.004598699510097504,-0.0664791539311409,0.034972622990608215,0.13049852848052979,0.03519769012928009,-0.019085491076111794,0.07538153231143951,0.04105551168322563,0.23993928730487823,0.031587470322847366,0.08632351458072662,-0.029435772448778152,0.3126162886619568,0.06651531159877777,0.32622775435447693,0.024969851598143578,-0.06518072634935379,0.09029148519039154,0.007149870041757822,0.06432512402534485,0.06801477074623108,0.0715133398771286,0.10430356115102768,-0.021861927583813667,0.45280617475509644,0.10875238478183746,0.2173178791999817,-0.008430653251707554,0.21887145936489105,0.4575972855091095,0.10552716255187988,0.04665251821279526,0.19959554076194763,0.09889081120491028,0.18393474817276,-0.02803715690970421,0.022291839122772217,0.03960569202899933,0.3252807557582855,0.5935827493667603,0.28644347190856934,0.016456807032227516,0.4136490821838379,0.3842221200466156,0.014097253791987896,0.2879032790660858,0.0548272430896759,0.018837833777070045,-0.03545514494180679,0.03464058041572571,-0.04044501483440399,0.2262812852859497,0.10573739558458328,0.7155298590660095,0.21798306703567505,0.04260215535759926,0.15995079278945923,-0.014566934667527676,0.06354133784770966,-0.016219086945056915,0.09990742802619934,0.40838444232940674,0.07054930180311203,0.2892489731311798,0.15694603323936462,0.21954049170017242,-0.03830374777317047,0.14770111441612244,0.258368581533432,0.02149391360580921,0.2685166299343109,0.18673068284988403,0.06652717292308807,0.024910420179367065,0.09696117043495178,0.2672306299209595,0.18744905292987823,0.32757800817489624,0.1536290943622589,0.35338324308395386,0.23897649347782135,-0.03873836621642113,0.055016424506902695,0.2424694299697876,0.07629266381263733,0.3907197117805481,0.41233402490615845,0.01646137610077858,-0.05769358202815056,0.03377469256520271,-0.04938161373138428,-0.008474412374198437,0.4833267331123352,0.29966047406196594,0.3338164687156677,0.04904624819755554,-0.06972358375787735,0.4313395023345947,0.3009178042411804,0.07778064906597137,0.08904064446687698,0.11562316864728928,0.30499932169914246,0.3073708117008209,0.13199853897094727,0.046142928302288055,-0.0453808531165123,0.31419721245765686,0.2415599226951599,0.4632338583469391,0.2860163450241089,-0.054977864027023315,0.02551070973277092,0.019552113488316536,0.007341223768889904,0.104392409324646,-0.049599241465330124,0.425534188747406,0.291081041097641,0.3536675274372101,0.3725750148296356,0.025776326656341553,0.2502925395965576,0.3190232813358307,0.16088835895061493,0.06140789017081261,-0.009643719531595707,-0.00998350977897644
